fps,id,x,y
6435,1632,800,192
6435,1641,350,857
6436,1219,715,780
6436,1447,276,133
6436,1591,301,626
6436,1600,372,23
6436,1610,687,851
6436,1631,317,666
6436,1632,801,192
6436,1641,351,857
6437,1219,715,780
6437,1447,276,133
6437,1591,302,626
6437,1600,372,23
6437,1610,686,851
6437,1631,316,666
6437,1632,802,193
6437,1641,350,857
6437,1643,396,28
6438,1219,715,780
6438,1447,277,133
6438,1591,302,626
6438,1600,372,23
6438,1610,686,851
6438,1631,316,665
6438,1632,803,193
6438,1641,350,857
6438,1643,396,29
6439,1219,715,780
6439,1447,277,133
6439,1591,302,627
6439,1600,372,23
6439,1610,686,851
6439,1631,316,665
6439,1632,803,193
6439,1641,350,857
6439,1643,397,29
6440,1219,715,780
6440,1447,277,133
6440,1600,371,23
6440,1610,686,851
6440,1631,316,665
6440,1632,804,193
6440,1641,350,857
6440,1643,398,32
6441,1219,715,780
6441,1447,277,133
6441,1600,368,23
6441,1610,686,851
6441,1631,317,665
6441,1632,805,194
6441,1641,351,857
6441,1643,399,33
6442,1219,715,780
6442,1447,277,132
6442,1600,368,24
6442,1610,686,851
6442,1631,316,665
6442,1632,807,194
6442,1641,351,857
6442,1643,400,34
6443,1219,715,780
6443,1447,276,132
6443,1600,367,24
6443,1610,686,852
6443,1631,316,665
6443,1632,808,195
6443,1641,350,858
6443,1643,400,36
6444,1219,716,780
6444,1447,276,132
6444,1600,367,24
6444,1610,686,851
6444,1631,316,665
6444,1632,809,195
6444,1641,350,859
6444,1643,401,37
6445,1219,716,780
6445,1447,277,133
6445,1600,367,24
6445,1610,686,851
6445,1631,316,664
6445,1632,810,195
6445,1641,350,858
6445,1643,401,38
6446,1219,716,780
6446,1447,277,133
6446,1600,367,23
6446,1610,686,851
6446,1631,316,664
6446,1632,811,195
6446,1641,350,859
6446,1643,402,39
6447,1219,716,780
6447,1447,277,133
6447,1600,367,23
6447,1610,686,851
6447,1631,316,664
6447,1632,812,194
6447,1641,351,858
6447,1643,402,41
6447,1646,700,754
6448,1219,716,780
6448,1447,276,133
6448,1600,367,24
6448,1610,686,852
6448,1631,317,664
6448,1632,813,195
6448,1641,351,858
6448,1643,403,42
6448,1646,699,755
6449,1219,716,780
6449,1447,276,133
6449,1600,368,24
6449,1610,687,852
6449,1631,317,664
6449,1632,813,195
6449,1641,350,859
6449,1643,405,43
6449,1646,698,755
6450,1219,716,780
6450,1447,277,133
6450,1600,367,24
6450,1610,687,852
6450,1631,317,664
6450,1632,814,196
6450,1641,350,858
6450,1643,406,44
6450,1646,698,755
6451,1219,716,780
6451,1447,277,133
6451,1600,368,24
6451,1610,687,851
6451,1631,316,664
6451,1632,815,196
6451,1641,350,858
6451,1643,407,45
6451,1646,697,755
6452,1219,716,780
6452,1447,277,133
6452,1600,368,24
6452,1610,687,851
6452,1631,316,664
6452,1632,815,197
6452,1643,408,46
6452,1646,697,755
6453,1219,716,780
6453,1447,277,133
6453,1600,368,24
6453,1610,687,851
6453,1631,316,663
6453,1632,816,197
6453,1641,350,860
6453,1643,408,47
6453,1646,696,755
6454,1219,716,781
6454,1447,277,133
6454,1600,368,24
6454,1610,687,851
6454,1631,316,663
6454,1632,817,197
6454,1641,350,860
6454,1643,409,49
6454,1646,695,756
6455,1219,716,781
6455,1447,277,133
6455,1600,367,24
6455,1610,687,851
6455,1631,316,663
6455,1632,819,197
6455,1641,349,860
6455,1643,410,50
6455,1646,694,756
6456,1219,716,780
6456,1447,277,133
6456,1600,367,24
6456,1610,687,851
6456,1631,316,664
6456,1632,820,197
6456,1641,349,860
6456,1643,411,51
6456,1646,693,755
6457,1219,716,780
6457,1447,277,133
6457,1600,367,24
6457,1610,687,851
6457,1631,316,664
6457,1632,821,197
6457,1641,350,859
6457,1643,412,53
6457,1646,692,756
6458,1219,715,780
6458,1447,277,133
6458,1591,299,638
6458,1600,367,24
6458,1610,687,851
6458,1631,317,664
6458,1632,823,198
6458,1641,350,859
6458,1643,412,54
6458,1646,692,755
6459,1219,715,781
6459,1447,278,133
6459,1591,299,639
6459,1600,367,23
6459,1610,687,852
6459,1631,317,664
6459,1632,826,199
6459,1641,350,859
6459,1643,413,55
6459,1646,691,755
6460,1219,715,783
6460,1447,278,134
6460,1600,367,23
6460,1610,687,852
6460,1631,317,664
6460,1632,828,199
6460,1641,350,859
6460,1643,415,56
6461,1219,715,783
6461,1447,278,134
6461,1600,366,24
6461,1610,687,852
6461,1631,317,664
6461,1632,830,199
6461,1641,350,859
6461,1643,416,57
6461,1649,242,145
6462,1219,715,783
6462,1447,278,134
6462,1600,366,24
6462,1610,687,852
6462,1631,317,663
6462,1632,831,199
6462,1641,350,860
6462,1643,417,57
6462,1649,242,146
6462,1651,304,626
6463,1219,715,783
6463,1447,278,134
6463,1591,299,640
6463,1600,366,24
6463,1610,687,852
6463,1631,317,664
6463,1632,833,200
6463,1641,350,860
6463,1643,418,58
6463,1649,241,146
6463,1651,303,626
6464,1219,715,783
6464,1447,278,134
6464,1591,299,641
6464,1600,366,24
6464,1610,687,852
6464,1631,317,664
6464,1632,835,200
6464,1641,350,860
6464,1649,241,147
6464,1651,303,625
6465,1219,715,782
6465,1447,279,134
6465,1600,366,24
6465,1610,687,851
6465,1631,317,664
6465,1632,837,199
6465,1641,350,860
6465,1649,241,148
6465,1651,303,625
6465,1652,687,755
6466,1219,715,782
6466,1447,279,133
6466,1600,366,24
6466,1610,687,851
6466,1631,317,664
6466,1632,838,200
6466,1641,350,860
6466,1649,241,149
6466,1651,303,625
6466,1652,687,755
6467,1219,715,782
6467,1447,279,133
6467,1600,366,24
6467,1610,687,851
6467,1631,318,664
6467,1641,350,860
6467,1649,241,149
6467,1651,303,625
6467,1652,686,755
6468,1219,715,782
6468,1447,279,133
6468,1600,366,24
6468,1610,687,851
6468,1631,318,664
6468,1641,350,860
6468,1649,241,150
6468,1651,304,625
6468,1652,685,756
6469,1219,715,781
6469,1447,279,133
6469,1591,300,639
6469,1600,366,24
6469,1610,687,851
6469,1631,318,664
6469,1641,351,860
6469,1649,241,150
6469,1651,304,625
6469,1652,683,756
6470,1219,715,780
6470,1447,279,133
6470,1591,300,639
6470,1600,366,24
6470,1610,687,851
6470,1631,318,664
6470,1641,351,860
6470,1649,241,150
6470,1651,303,625
6470,1652,682,756
6471,1219,716,780
6471,1447,279,132
6471,1591,299,640
6471,1600,367,24
6471,1610,687,851
6471,1631,318,664
6471,1649,240,151
6471,1651,303,626
6471,1652,681,756
6472,1219,716,780
6472,1447,279,132
6472,1591,298,642
6472,1600,367,24
6472,1610,687,850
6472,1631,318,664
6472,1649,240,152
6472,1651,303,626
6473,1219,716,780
6473,1447,279,132
6473,1591,298,642
6473,1600,368,25
6473,1610,687,851
6473,1631,318,664
6473,1649,240,152
6473,1651,303,626
6474,1219,716,780
6474,1447,279,132
6474,1591,297,642
6474,1600,367,24
6474,1610,687,851
6474,1631,318,663
6474,1649,239,152
6474,1651,303,625
6475,1219,716,780
6475,1447,279,131
6475,1600,367,24
6475,1610,687,850
6475,1631,318,663
6475,1649,239,153
6475,1651,303,625
6476,1219,716,780
6476,1447,279,131
6476,1600,368,24
6476,1610,687,850
6476,1631,318,663
6476,1649,239,153
6476,1651,303,624
6477,1219,716,780
6477,1447,279,131
6477,1591,296,643
6477,1600,367,24
6477,1610,687,850
6477,1631,318,664
6477,1649,239,153
6477,1651,303,624
6477,1653,804,159
6478,1219,715,780
6478,1447,278,131
6478,1591,296,643
6478,1600,367,24
6478,1610,687,850
6478,1631,318,663
6478,1649,238,153
6478,1651,303,625
6478,1653,802,159
6479,1219,715,780
6479,1447,278,131
6479,1591,296,642
6479,1600,367,24
6479,1610,687,850
6479,1631,318,663
6479,1649,238,154
6479,1651,303,625
6479,1652,675,754
6479,1653,800,159
6480,1219,715,780
6480,1447,278,131
6480,1591,296,642
6480,1600,368,24
6480,1610,687,850
6480,1631,318,663
6480,1649,237,154
6480,1651,303,625
6480,1652,675,755
6480,1653,797,157
6481,1219,715,780
6481,1447,277,131
6481,1600,368,24
6481,1610,687,850
6481,1631,318,663
6481,1649,236,155
6481,1651,303,625
6481,1652,674,755
6481,1653,795,156
6482,1219,715,780
6482,1447,277,131
6482,1600,368,24
6482,1610,686,850
6482,1631,318,663
6482,1649,236,155
6482,1651,304,625
6482,1653,793,156
6483,1219,715,780
6483,1447,277,132
6483,1600,367,24
6483,1610,687,850
6483,1631,318,663
6483,1649,236,155
6483,1651,304,625
6483,1653,791,157
6484,1219,715,780
6484,1447,277,132
6484,1600,368,24
6484,1610,687,850
6484,1631,318,663
6484,1649,235,156
6484,1651,304,625
6484,1653,789,156
6485,1219,715,780
6485,1447,277,131
6485,1600,368,25
6485,1610,687,850
6485,1631,318,663
6485,1649,235,157
6485,1651,303,626
6485,1653,789,156
6486,1219,714,780
6486,1447,277,131
6486,1600,368,25
6486,1610,687,850
6486,1631,318,663
6486,1649,234,157
6486,1651,303,626
6486,1653,787,155
6487,1219,714,780
6487,1447,277,131
6487,1600,368,25
6487,1610,686,850
6487,1631,318,663
6487,1649,234,157
6487,1653,786,155
6488,1219,714,780
6488,1447,276,131
6488,1600,367,24
6488,1610,686,850
6488,1631,318,663
6488,1649,234,158
6488,1653,784,155
6489,1219,714,780
6489,1447,277,131
6489,1600,367,24
6489,1610,687,850
6489,1631,318,663
6489,1649,233,159
6489,1653,782,154
6490,1219,714,781
6490,1447,277,131
6490,1600,367,24
6490,1610,686,850
6490,1631,318,663
6490,1649,232,159
6490,1653,780,153
6491,1219,714,781
6491,1447,277,131
6491,1600,367,25
6491,1610,686,850
6491,1631,318,663
6491,1649,233,159
6491,1653,778,153
6492,1219,714,781
6492,1447,277,131
6492,1600,368,25
6492,1610,686,850
6492,1631,318,664
6492,1649,231,159
6492,1653,776,153
6493,1219,714,781
6493,1447,277,130
6493,1600,367,25
6493,1610,687,850
6493,1631,318,664
6493,1649,231,159
6493,1653,775,153
6494,1219,714,781
6494,1447,277,130
6494,1600,367,26
6494,1610,686,850
6494,1631,318,663
6494,1649,230,159
6494,1653,773,153
6495,1219,714,781
6495,1447,278,130
6495,1600,367,26
6495,1610,686,850
6495,1631,319,664
6495,1649,230,160
6495,1651,303,625
6495,1652,665,755
6495,1653,771,152
6496,1219,714,781
6496,1447,278,131
6496,1600,367,25
6496,1610,686,850
6496,1631,319,664
6496,1649,230,160
6496,1651,304,624
6496,1652,665,756
6496,1653,769,151
6497,1219,714,781
6497,1447,278,131
6497,1600,367,25
6497,1610,686,850
6497,1631,318,664
6497,1649,229,161
6497,1651,304,625
6497,1653,766,151
6498,1219,714,781
6498,1447,277,131
6498,1600,367,25
6498,1610,686,850
6498,1631,318,664
6498,1649,228,161
6498,1651,303,626
6498,1652,664,755
6498,1653,764,151
6499,1219,714,781
6499,1447,277,131
6499,1600,366,25
6499,1610,687,849
6499,1631,318,664
6499,1649,227,161
6499,1651,303,625
6499,1652,663,755
6499,1653,762,150
6500,1219,715,780
6500,1447,277,131
6500,1600,367,26
6500,1610,687,849
6500,1631,317,664
6500,1649,227,162
6500,1651,303,625
6500,1653,760,149
6501,1219,715,780
6501,1447,278,131
6501,1600,368,26
6501,1610,687,849
6501,1631,317,664
6501,1649,226,162
6501,1651,303,625
6501,1653,758,149
6502,1219,715,780
6502,1447,278,131
6502,1600,369,26
6502,1610,687,849
6502,1631,317,663
6502,1649,226,162
6502,1651,304,625
6502,1653,756,148
6503,1219,716,780
6503,1447,279,131
6503,1600,369,26
6503,1610,687,849
6503,1631,317,663
6503,1649,226,162
6503,1651,304,625
6503,1653,754,148
6504,1219,716,780
6504,1447,279,131
6504,1600,370,26
6504,1610,687,849
6504,1631,317,662
6504,1649,225,162
6504,1651,304,625
6504,1652,656,755
6504,1653,751,146
6505,1219,716,780
6505,1447,279,130
6505,1600,369,26
6505,1610,687,849
6505,1631,317,662
6505,1649,225,162
6505,1651,304,625
6505,1652,655,755
6505,1653,749,146
6505,1656,489,67
6506,1219,716,780
6506,1447,279,130
6506,1600,369,25
6506,1610,687,849
6506,1631,317,662
6506,1649,224,162
6506,1651,304,625
6506,1652,654,754
6506,1656,491,67
6507,1219,716,780
6507,1447,279,130
6507,1600,369,25
6507,1610,687,849
6507,1631,318,663
6507,1649,224,162
6507,1651,304,624
6507,1652,653,754
6507,1656,492,68
6508,1219,716,780
6508,1447,279,130
6508,1600,370,25
6508,1610,687,849
6508,1631,318,663
6508,1649,224,163
6508,1651,304,624
6508,1652,652,754
6508,1656,494,68
6508,1657,741,143
6509,1219,716,780
6509,1447,279,130
6509,1600,370,24
6509,1610,687,849
6509,1631,318,663
6509,1649,223,163
6509,1651,304,624
6509,1652,653,754
6509,1653,740,142
6509,1656,495,68
6509,1657,741,143
6510,1219,716,780
6510,1447,279,129
6510,1600,370,24
6510,1610,687,848
6510,1631,318,663
6510,1649,223,163
6510,1651,304,624
6510,1652,651,755
6510,1653,738,143
6510,1656,497,68
6511,1219,716,780
6511,1447,279,130
6511,1600,370,24
6511,1610,687,848
6511,1631,318,663
6511,1649,222,163
6511,1651,304,624
6511,1652,651,756
6511,1653,737,142
6511,1656,500,68
6512,1219,716,779
6512,1447,279,129
6512,1600,370,23
6512,1610,687,848
6512,1631,317,663
6512,1649,222,163
6512,1651,304,624
6512,1652,650,756
6512,1653,735,142
6512,1656,502,69
6513,1219,716,779
6513,1447,279,129
6513,1600,369,23
6513,1610,688,847
6513,1631,318,663
6513,1649,222,163
6513,1651,304,624
6513,1653,733,141
6513,1656,504,68
6514,1219,716,779
6514,1447,279,129
6514,1600,370,24
6514,1610,688,847
6514,1631,317,663
6514,1649,222,163
6514,1651,304,624
6514,1652,650,756
6514,1653,730,141
6514,1656,506,68
6515,1219,716,779
6515,1447,279,129
6515,1600,369,24
6515,1610,688,847
6515,1631,317,663
6515,1649,222,163
6515,1651,304,623
6515,1652,649,756
6515,1653,727,140
6515,1656,507,68
6516,1219,716,780
6516,1447,280,129
6516,1600,369,24
6516,1610,688,847
6516,1631,317,662
6516,1649,222,164
6516,1651,304,623
6516,1652,648,756
6516,1653,725,140
6516,1656,509,67
6517,1219,716,780
6517,1447,280,129
6517,1600,369,24
6517,1610,688,847
6517,1631,317,662
6517,1649,221,164
6517,1651,304,623
6517,1653,723,139
6517,1656,511,68
6518,1219,716,780
6518,1447,280,129
6518,1600,370,24
6518,1610,688,847
6518,1631,317,663
6518,1649,221,164
6518,1651,305,623
6518,1653,721,139
6518,1656,513,68
6519,1219,716,780
6519,1447,280,129
6519,1600,370,24
6519,1610,688,847
6519,1631,317,663
6519,1649,220,164
6519,1651,305,623
6519,1653,718,137
6519,1656,515,68
6520,1219,716,780
6520,1447,280,129
6520,1600,369,24
6520,1610,688,847
6520,1631,317,663
6520,1649,220,165
6520,1651,305,623
6520,1653,715,137
6521,1219,716,780
6521,1447,280,129
6521,1600,369,23
6521,1610,688,847
6521,1631,317,663
6521,1649,219,165
6521,1651,305,623
6521,1653,714,136
6522,1219,715,780
6522,1447,279,128
6522,1600,368,23
6522,1610,688,847
6522,1631,317,663
6522,1649,218,165
6522,1651,305,623
6522,1653,712,135
6523,1219,715,780
6523,1447,280,129
6523,1600,368,23
6523,1610,688,847
6523,1631,318,663
6523,1649,218,165
6523,1651,305,623
6523,1653,709,133
6524,1219,715,780
6524,1447,279,128
6524,1600,368,23
6524,1610,688,847
6524,1631,318,662
6524,1649,217,165
6524,1651,304,622
6524,1653,707,132
6524,1662,642,755
6525,1219,715,780
6525,1447,279,127
6525,1600,368,23
6525,1610,688,847
6525,1631,318,662
6525,1649,216,165
6525,1651,304,622
6525,1653,705,132
6525,1662,642,756
6526,1219,715,780
6526,1447,279,127
6526,1600,368,23
6526,1610,688,846
6526,1631,318,662
6526,1649,215,165
6526,1651,304,622
6526,1653,703,131
6526,1662,642,756
6527,1219,715,779
6527,1447,280,126
6527,1600,368,23
6527,1610,688,846
6527,1631,318,663
6527,1649,215,165
6527,1651,304,622
6527,1653,701,130
6527,1662,641,757
6528,1219,715,779
6528,1447,279,126
6528,1600,368,23
6528,1610,688,846
6528,1631,318,663
6528,1649,214,165
6528,1651,304,622
6528,1653,700,129
6528,1662,640,757
6529,1219,715,779
6529,1447,279,126
6529,1600,368,23
6529,1610,688,845
6529,1631,318,663
6529,1649,213,165
6529,1651,304,622
6529,1653,698,128
6529,1662,638,757
6530,1219,715,779
6530,1447,279,126
6530,1600,368,23
6530,1610,688,845
6530,1631,318,662
6530,1649,213,165
6530,1651,304,622
6530,1653,696,127
6530,1662,638,757
6530,1664,924,176
6531,1219,715,779
6531,1447,279,126
6531,1600,367,24
6531,1610,688,845
6531,1631,318,662
6531,1649,212,165
6531,1651,304,622
6531,1653,694,126
6531,1662,637,757
6531,1664,923,177
6532,1219,715,779
6532,1447,279,126
6532,1600,368,23
6532,1610,688,844
6532,1631,318,662
6532,1649,212,165
6532,1651,304,622
6532,1653,692,125
6532,1657,692,125
6532,1662,637,757
6532,1664,920,179
6533,1219,715,779
6533,1447,279,126
6533,1600,368,23
6533,1610,688,844
6533,1631,318,662
6533,1649,211,165
6533,1651,304,622
6533,1657,689,124
6533,1662,637,758
6533,1664,918,177
6534,1219,715,780
6534,1447,279,126
6534,1600,368,24
6534,1610,689,843
6534,1631,318,662
6534,1649,211,165
6534,1651,304,622
6534,1652,635,758
6534,1662,636,758
6534,1664,914,176
6535,1219,715,780
6535,1447,279,126
6535,1600,368,23
6535,1610,689,843
6535,1631,318,662
6535,1649,211,165
6535,1651,305,622
6535,1652,635,758
6535,1664,912,175
6536,1219,716,780
6536,1447,279,126
6536,1600,368,23
6536,1610,689,842
6536,1631,318,662
6536,1649,210,165
6536,1651,304,622
6536,1652,634,758
6536,1653,681,122
6536,1664,910,177
6536,1665,278,636
6537,1219,716,780
6537,1447,279,126
6537,1600,368,23
6537,1610,689,842
6537,1631,318,662
6537,1649,209,165
6537,1651,304,622
6537,1652,634,758
6537,1653,679,122
6537,1664,908,177
6537,1665,278,636
6538,1219,716,779
6538,1447,279,126
6538,1600,368,23
6538,1610,690,841
6538,1631,317,661
6538,1649,208,165
6538,1651,305,622
6538,1652,634,758
6538,1653,676,120
6538,1664,906,177
6538,1665,279,637
6539,1219,716,780
6539,1447,280,126
6539,1600,368,23
6539,1610,690,841
6539,1631,317,661
6539,1649,208,165
6539,1651,304,621
6539,1652,634,758
6539,1653,674,119
6539,1664,904,177
6539,1665,279,637
6540,1219,715,780
6540,1447,280,126
6540,1600,368,23
6540,1610,690,840
6540,1631,317,661
6540,1649,207,165
6540,1651,305,622
6540,1652,633,759
6540,1653,672,120
6540,1664,903,177
6541,1219,715,780
6541,1447,280,126
6541,1600,368,23
6541,1610,690,839
6541,1631,317,661
6541,1649,206,165
6541,1651,304,622
6541,1652,632,759
6541,1653,672,119
6541,1664,900,176
6542,1219,715,780
6542,1447,280,126
6542,1600,368,23
6542,1610,690,838
6542,1631,317,661
6542,1649,206,165
6542,1651,304,622
6542,1652,629,759
6542,1653,670,119
6542,1664,899,175
6543,1219,715,780
6543,1447,280,126
6543,1600,368,23
6543,1610,690,837
6543,1631,317,661
6543,1649,206,165
6543,1651,304,622
6543,1652,628,760
6543,1662,629,759
6543,1664,896,174
6544,1219,715,780
6544,1447,280,126
6544,1600,369,23
6544,1610,690,837
6544,1631,317,661
6544,1649,206,165
6544,1651,304,622
6544,1662,628,760
6544,1664,893,174
6544,1665,278,636
6544,1667,190,190
6545,1219,715,780
6545,1447,280,126
6545,1600,369,22
6545,1610,690,837
6545,1631,317,661
6545,1649,206,165
6545,1651,304,622
6545,1662,627,760
6545,1664,891,173
6545,1665,278,636
6545,1667,190,191
6546,1219,714,780
6546,1447,281,126
6546,1600,368,22
6546,1610,690,836
6546,1631,317,661
6546,1649,205,165
6546,1651,304,622
6546,1662,626,760
6546,1664,888,173
6546,1665,278,635
6546,1667,190,191
6547,1219,714,780
6547,1447,281,126
6547,1600,368,23
6547,1610,690,835
6547,1631,318,660
6547,1649,205,165
6547,1651,304,622
6547,1662,627,760
6547,1664,887,172
6547,1665,278,635
6547,1667,190,191
6548,1219,715,780
6548,1447,281,126
6548,1600,369,23
6548,1610,690,834
6548,1631,318,660
6548,1651,304,621
6548,1662,626,761
6548,1664,885,171
6548,1665,278,635
6549,1219,715,780
6549,1447,281,126
6549,1600,369,23
6549,1610,690,834
6549,1631,318,660
6549,1651,304,621
6549,1662,625,761
6549,1664,882,171
6550,1219,715,780
6550,1447,281,126
6550,1600,369,23
6550,1610,690,833
6550,1631,318,661
6550,1651,304,622
6550,1662,625,761
6550,1664,880,171
6551,1219,715,780
6551,1447,281,126
6551,1600,369,23
6551,1610,690,832
6551,1631,318,661
6551,1651,304,622
6551,1662,624,761
6551,1664,879,171
6551,1665,277,635
6552,1219,715,780
6552,1447,281,127
6552,1600,370,23
6552,1610,691,832
6552,1631,318,661
6552,1651,304,622
6552,1662,623,761
6552,1664,876,170
6552,1665,277,635
6553,1219,715,779
6553,1447,280,127
6553,1600,369,23
6553,1610,691,831
6553,1631,318,660
6553,1651,304,622
6553,1662,623,761
6553,1664,874,170
6553,1665,277,635
6553,1671,302,641
6553,1672,309,109
6554,1219,715,779
6554,1447,281,126
6554,1600,369,23
6554,1610,691,830
6554,1631,318,660
6554,1651,304,622
6554,1662,622,761
6554,1664,872,170
6554,1665,277,635
6554,1671,302,641
6554,1672,309,110
6555,1219,716,779
6555,1447,280,126
6555,1600,369,22
6555,1610,692,830
6555,1631,318,660
6555,1651,304,622
6555,1662,622,761
6555,1664,870,170
6555,1671,301,641
6555,1672,308,110
6556,1219,716,779
6556,1447,280,126
6556,1600,369,22
6556,1610,692,829
6556,1631,318,660
6556,1651,304,622
6556,1662,622,761
6556,1664,868,170
6556,1671,302,641
6556,1672,308,112
6557,1219,715,779
6557,1447,280,126
6557,1600,369,22
6557,1610,692,828
6557,1631,318,660
6557,1651,304,622
6557,1662,622,761
6557,1664,866,169
6557,1671,302,641
6557,1672,307,113
6558,1219,715,779
6558,1447,280,126
6558,1600,369,23
6558,1610,692,826
6558,1631,318,660
6558,1651,304,622
6558,1662,621,761
6558,1671,302,641
6559,1219,715,779
6559,1447,281,126
6559,1600,369,23
6559,1610,692,826
6559,1631,318,660
6559,1651,304,623
6559,1662,621,762
6559,1667,199,191
