time,car_id,type,x,y,zone_id,None
816,627,van,227,899.5,1,-1
816,630,van,792.5,996.5,1,-1
816,645,van,1875,603,2,-1
817,449,van,688.5,997.5,1,-1
817,467,van,1816,695.5,2,-1
817,549,van,1883.5,741.5,2,-1
817,561,van,775.5,899,1,-1
817,606,van,788,1054.5,1,-1
817,623,van,639.5,943,1,-1
817,627,van,231.5,899.5,1,-1
817,630,van,792.5,996,1,-1
817,645,van,1873.5,602.5,2,-1
818,449,van,688.5,997.5,1,-1
818,467,van,1816,695.5,2,-1
818,549,van,1883.5,742,2,-1
818,561,van,775.5,899,1,-1
818,606,van,787.5,1054.5,1,-1
818,623,van,640.5,943,1,-1
818,627,van,238.5,899,1,-1
818,630,van,792.5,996.5,1,-1
818,645,van,1873,602.5,2,-1
819,449,van,688.5,997,1,-1
819,467,van,1815.5,695.5,2,-1
819,549,van,1883,742,2,-1
819,561,van,775.5,899,1,-1
819,606,van,787.5,1054,1,-1
819,623,van,641.5,943.5,1,-1
819,627,van,244.5,898,1,-1
819,630,van,792.5,996.5,1,-1
819,645,van,1873.5,602.5,2,-1
820,449,van,688.5,997,1,-1
820,467,van,1815,695.5,2,-1
820,549,van,1882,742,2,-1
820,561,van,775.5,899,1,-1
820,606,van,788,1054,1,-1
820,623,van,642.5,943.5,1,-1
820,627,van,250,898,1,-1
820,630,van,792,996.5,1,-1
820,645,van,1874.5,601.5,2,-1
821,449,van,688.5,996.5,1,-1
821,467,van,1815.5,695.5,2,-1
821,549,van,1882,742,2,-1
821,561,van,775,899,1,-1
821,606,van,787.5,1054,1,-1
821,623,van,643,943,1,-1
821,627,van,257,898,1,-1
821,630,van,792,997,1,-1
821,645,van,1874.5,601,2,-1
822,449,van,688.5,996.5,1,-1
822,467,van,1816,695.5,2,-1
822,549,van,1881.5,742.5,2,-1
822,561,van,775,899,1,-1
822,606,van,787.5,1054,1,-1
822,623,van,644,943,1,-1
822,627,van,261.5,898,1,-1
822,630,van,792.5,997,1,-1
822,645,van,1872,601.5,2,-1
823,449,van,689,996.5,1,-1
823,467,van,1816,695.5,2,-1
823,549,van,1880.5,742.5,2,-1
823,561,van,775,899,1,-1
823,606,van,787,1053.5,1,-1
823,623,van,645,943,1,-1
823,627,van,266,897.5,1,-1
823,630,van,792.5,997,1,-1
823,645,van,1870,601.5,2,-1
824,449,van,688.5,998,1,-1
824,467,van,1815.5,695.5,2,-1
824,549,van,1881.5,742,2,-1
824,561,van,774.5,899,1,-1
824,606,van,787.5,1054,1,-1
824,623,van,646.5,942,1,-1
824,627,van,271.5,897,1,-1
824,630,van,792.5,996.5,1,-1
824,645,van,1869,601.5,2,-1
825,449,van,689,997,1,-1
825,467,van,1815.5,695.5,2,-1
825,549,van,1881,741.5,2,-1
825,561,van,775,899,1,-1
825,606,van,788,1053.5,1,-1
825,623,van,647.5,941.5,1,-1
825,627,van,276,897.5,1,-1
825,630,van,792.5,996.5,1,-1
825,645,van,1868,602,2,-1
826,449,van,689,996.5,1,-1
826,467,van,1815,695.5,2,-1
826,549,van,1881,741,2,-1
826,561,van,775,899,1,-1
826,606,van,787.5,1053.5,1,-1
826,623,van,647.5,941.5,1,-1
826,627,van,280,896.5,1,-1
826,630,van,792.5,996.5,1,-1
826,645,van,1867.5,602,2,-1
827,449,van,689,996.5,1,-1
827,467,van,1815,695.5,2,-1
827,549,van,1880,741,2,-1
827,561,van,774.5,899,1,-1
827,606,van,787.5,1053.5,1,-1
827,623,van,648.5,941.5,1,-1
827,627,van,285.5,895.5,1,-1
827,645,van,1867.5,602,2,-1
828,449,van,689,996.5,1,-1
828,467,van,1815,695.5,2,-1
828,549,van,1880,741.5,2,-1
828,561,van,775,899,1,-1
828,606,van,787.5,1053,1,-1
828,623,van,649,941,1,-1
828,627,van,291,896,1,-1
828,645,van,1867.5,601.5,2,-1
829,449,van,689.5,996.5,1,-1
829,467,van,1815,695.5,2,-1
829,549,van,1879.5,741.5,2,-1
829,561,van,775,899,1,-1
829,606,van,787.5,1052.5,1,-1
829,623,van,649.5,941.5,1,-1
829,627,van,296,896.5,1,-1
829,645,van,1867,601.5,2,-1
829,652,van,793,997.5,1,-1
830,449,van,689.5,996.5,1,-1
830,467,van,1815,695.5,2,-1
830,549,van,1878.5,741.5,2,-1
830,561,van,775,899,1,-1
830,606,van,787.5,1052.5,1,-1
830,623,van,651,941.5,1,-1
830,627,van,299.5,895.5,1,-1
830,645,van,1866,601.5,2,-1
831,449,van,689,996.5,1,-1
831,467,van,1815,695.5,2,-1
831,549,van,1875.5,740,2,-1
831,561,van,774,899,1,-1
831,606,van,787,1052.5,1,-1
831,623,van,652,941,1,-1
831,627,van,305.5,895.5,1,-1
831,645,van,1865,601.5,2,-1
831,652,van,793,997.5,1,-1
832,449,van,689.5,996,1,-1
832,467,van,1815,695.5,2,-1
832,549,van,1877.5,740.5,2,-1
832,561,van,774,899,1,-1
832,606,van,787.5,1053,1,-1
832,623,van,652,941,1,-1
832,627,van,310.5,895,1,-1
832,645,van,1864.5,601.5,2,-1
832,652,van,792.5,997.5,1,-1
833,449,van,689.5,996,1,-1
833,467,van,1815,695.5,2,-1
833,549,van,1877.5,740.5,2,-1
833,561,van,774,899,1,-1
833,606,van,787.5,1053,1,-1
833,623,van,651,941.5,1,-1
833,627,van,316.5,895,1,-1
833,645,van,1864,601.5,2,-1
833,652,van,793,997.5,1,-1
834,449,van,689.5,996,1,-1
834,467,van,1815.5,695.5,2,-1
834,549,van,1876.5,740.5,2,-1
834,561,van,774,899,1,-1
834,606,van,787.5,1053,1,-1
834,623,van,651,941,1,-1
834,627,van,321.5,896,1,-1
834,645,van,1864,601,2,-1
834,652,van,793,997.5,1,-1
835,449,van,689,996.5,1,-1
835,467,van,1815.5,695.5,2,-1
835,549,van,1875,741,2,-1
835,561,van,774.5,899,1,-1
835,606,van,788,1053,1,-1
835,623,van,651.5,941,1,-1
835,627,van,327,896,1,-1
835,645,van,1863,601,2,-1
835,652,van,793,997.5,1,-1
836,449,van,689,997,1,-1
836,467,van,1815.5,695.5,2,-1
836,549,van,1874.5,741,2,-1
836,561,van,774,899,1,-1
836,606,van,788,1053.5,1,-1
836,623,van,652,941,1,-1
836,627,van,332,896,1,-1
836,645,van,1863,601,2,-1
836,652,van,792.5,997,1,-1
837,449,van,689,997,1,-1
837,467,van,1815.5,695.5,2,-1
837,549,van,1873.5,741.5,2,-1
837,561,van,774.5,899,1,-1
837,606,van,788,1053.5,1,-1
837,623,van,653,941,1,-1
837,627,van,337.5,895.5,1,-1
837,645,van,1862.5,601,2,-1
837,652,van,792.5,997,1,-1
838,449,van,688.5,997,1,-1
838,467,van,1816,695.5,2,-1
838,549,van,1872,741,2,-1
838,561,van,774.5,899,1,-1
838,606,van,787.5,1054,1,-1
838,623,van,653.5,941,1,-1
838,627,van,342.5,895,1,-1
838,645,van,1862.5,601,2,-1
838,652,van,793,997,1,-1
839,449,van,689.5,996,1,-1
839,467,van,1815.5,695,2,-1
839,549,van,1871.5,741,2,-1
839,561,van,774,899,1,-1
839,606,van,787.5,1054.5,1,-1
839,623,van,654.5,941.5,1,-1
839,627,van,346,895.5,1,-1
839,645,van,1862,601,2,-1
839,652,van,792,997,1,-1
840,449,van,689.5,996,1,-1
840,467,van,1815.5,695,2,-1
840,549,van,1871,741,2,-1
840,561,van,774.5,899,1,-1
840,606,van,788,1054.5,1,-1
840,623,van,654.5,941.5,1,-1
840,627,van,350.5,895.5,1,-1
840,645,van,1862,601,2,-1
840,652,van,791.5,997,1,-1
841,449,van,688.5,996,1,-1
841,467,van,1816,695.5,2,-1
841,549,van,1871.5,741,2,-1
841,561,van,774.5,899,1,-1
841,606,van,788,1054.5,1,-1
841,623,van,654,942,1,-1
841,627,van,353.5,895,1,-1
841,645,van,1861.5,601,2,-1
841,652,van,792.5,996.5,1,-1
842,449,van,688,996,1,-1
842,467,van,1816,695.5,2,-1
842,549,van,1871,741,2,-1
842,561,van,773.5,899,1,-1
842,606,van,788,1054.5,1,-1
842,623,van,654.5,942,1,-1
842,627,van,359,894,1,-1
842,645,van,1861,600.5,2,-1
842,652,van,792.5,996.5,1,-1
843,449,van,688,996,1,-1
843,467,van,1816.5,695.5,2,-1
843,549,van,1872,741,2,-1
843,561,van,774,899.5,1,-1
843,623,van,655,942,1,-1
843,627,van,363,895,1,-1
843,645,van,1860.5,601,2,-1
843,652,van,792,996.5,1,-1
844,449,van,688.5,996.5,1,-1
844,467,van,1816,696,2,-1
844,549,van,1872,741,2,-1
844,561,van,774,899.5,1,-1
844,623,van,655,942,1,-1
844,627,van,367.5,895,1,-1
844,645,van,1859.5,601,2,-1
844,652,van,792.5,996.5,1,-1
845,449,van,688.5,996.5,1,-1
845,467,van,1815.5,696,2,-1
845,549,van,1870,741,2,-1
845,561,van,774,900,1,-1
845,623,van,655,941.5,1,-1
845,627,van,374.5,895,1,-1
845,645,van,1859,601.5,2,-1
845,652,van,792,996.5,1,-1
845,662,van,787.5,1054,1,-1
846,449,van,688.5,996.5,1,-1
846,467,van,1816,696,2,-1
846,549,van,1870,741.5,2,-1
846,561,van,774.5,900,1,-1
846,623,van,655,941.5,1,-1
846,627,van,377.5,894.5,1,-1
846,645,van,1858.5,602,2,-1
846,652,van,792,996.5,1,-1
846,662,van,787.5,1053.5,1,-1
847,449,van,688,996.5,1,-1
847,467,van,1815.5,696.5,2,-1
847,549,van,1869.5,741.5,2,-1
847,561,van,774,900,1,-1
847,623,van,655,941.5,1,-1
847,627,van,382.5,894.5,1,-1
847,645,van,1858,602,2,-1
847,652,van,792,996.5,1,-1
847,662,van,788.5,1053.5,1,-1
848,449,van,688,996.5,1,-1
848,467,van,1816,696,2,-1
848,549,van,1868.5,741.5,2,-1
848,561,van,774,900,1,-1
848,623,van,655,941.5,1,-1
848,627,van,389,893.5,1,-1
848,645,van,1858.5,602,2,-1
848,652,van,792,996.5,1,-1
848,662,van,788.5,1053,1,-1
849,449,van,688.5,996.5,1,-1
849,467,van,1816,696,2,-1
849,549,van,1867,741,2,-1
849,561,van,774,900,1,-1
849,623,van,655,941.5,1,-1
849,627,van,393,895,1,-1
849,645,van,1858,602,2,-1
849,652,van,792,997,1,-1
849,662,van,788.5,1053,1,-1
850,449,van,688,996.5,1,-1
850,467,van,1816.5,696,2,-1
850,549,van,1867,740.5,2,-1
850,561,van,774.5,900,1,-1
850,623,van,654.5,941.5,1,-1
850,627,van,396.5,895,1,-1
850,645,van,1858.5,601.5,2,-1
850,652,van,792.5,996.5,1,-1
850,662,van,788.5,1053,1,-1
851,449,van,688,996.5,1,-1
851,467,van,1816.5,696,2,-1
851,549,van,1867.5,740.5,2,-1
851,561,van,774,900,1,-1
851,623,van,655,941.5,1,-1
851,627,van,401.5,895,1,-1
851,645,van,1858,601,2,-1
851,652,van,793,997,1,-1
851,656,van,2195,696,2,-1
851,662,van,788,1053.5,1,-1
852,449,van,688,996.5,1,-1
852,467,van,1816.5,696.5,2,-1
852,549,van,1866.5,740,2,-1
852,561,van,774,900,1,-1
852,623,van,655,941.5,1,-1
852,627,van,404,895.5,1,-1
852,645,van,1857.5,601,2,-1
852,652,van,792.5,997,1,-1
852,656,van,2190.5,696,2,-1
852,662,van,788.5,1053.5,1,-1
853,449,van,688.5,996.5,1,-1
853,467,van,1816.5,696,2,-1
853,549,van,1866.5,740,2,-1
853,561,van,774.5,899.5,1,-1
853,623,van,655,941.5,1,-1
853,627,van,408.5,896,1,-1
853,645,van,1856,601,2,-1
853,652,van,792.5,996.5,1,-1
853,656,van,2184.5,695,2,-1
853,662,van,787.5,1054.5,1,-1
854,449,van,688.5,996.5,1,-1
854,467,van,1815.5,696.5,2,-1
854,549,van,1865,738.5,2,-1
854,561,van,775,899.5,1,-1
854,623,van,655,941.5,1,-1
854,627,van,412.5,895,1,-1
854,645,van,1855.5,601,2,-1
854,652,van,792.5,996,1,-1
854,656,van,2178,695,2,-1
854,662,van,788,1055,1,-1
855,449,van,688.5,997,1,-1
855,467,van,1816,696.5,2,-1
855,549,van,1866,740,2,-1
855,561,van,774.5,899.5,1,-1
855,623,van,654.5,941.5,1,-1
855,627,van,416.5,895.5,1,-1
855,645,van,1854.5,601.5,2,-1
855,652,van,792,996,1,-1
855,656,van,2176.5,695,2,-1
855,662,van,787.5,1055,1,-1
856,449,van,688,997,1,-1
856,467,van,1815.5,696.5,2,-1
856,549,van,1866,740.5,2,-1
856,561,van,775,899.5,1,-1
856,623,van,655,941.5,1,-1
856,627,van,420.5,895,1,-1
856,645,van,1854,601.5,2,-1
856,652,van,792,996,1,-1
856,656,van,2173,695,2,-1
856,662,van,787,1055,1,-1
857,449,van,687.5,997,1,-1
857,467,van,1815.5,697,2,-1
857,549,van,1866,740.5,2,-1
857,561,van,775,899,1,-1
857,623,van,655,941.5,1,-1
857,627,van,424,895,1,-1
857,645,van,1853.5,601.5,2,-1
857,652,van,792,996,1,-1
857,656,van,2167,695,2,-1
857,662,van,787,1055,1,-1
858,449,van,688,997,1,-1
858,467,van,1816,697,2,-1
858,549,van,1865.5,740.5,2,-1
858,561,van,775,899.5,1,-1
858,623,van,655,941.5,1,-1
858,627,van,428,895,1,-1
858,645,van,1853.5,602,2,-1
858,652,van,792,996,1,-1
858,656,van,2162.5,695,2,-1
858,662,van,787.5,1055,1,-1
859,449,van,688.5,997,1,-1
859,467,van,1816,697,2,-1
859,549,van,1865,740.5,2,-1
859,561,van,775,899.5,1,-1
859,623,van,655,941.5,1,-1
859,627,van,431,895,1,-1
859,645,van,1853.5,602,2,-1
859,652,van,792,996,1,-1
859,656,van,2157,694.5,2,-1
859,662,van,788,1054.5,1,-1
860,449,van,688.5,996.5,1,-1
860,467,van,1816,697,2,-1
860,549,van,1865.5,741,2,-1
860,561,van,775,899.5,1,-1
860,623,van,655,941.5,1,-1
860,627,van,434.5,895,1,-1
860,652,van,792,997,1,-1
860,656,van,2151.5,695,2,-1
860,662,van,788,1054.5,1,-1
861,449,van,688.5,997,1,-1
861,467,van,1816,697,2,-1
861,549,van,1865.5,741,2,-1
861,561,van,775,900,1,-1
861,623,van,655,941.5,1,-1
861,627,van,438,895.5,1,-1
861,652,van,792,996.5,1,-1
861,656,van,2147.5,695.5,2,-1
861,662,van,788,1054.5,1,-1
862,449,van,688,997,1,-1
862,467,van,1816,697,2,-1
862,549,van,1863,739.5,2,-1
862,561,van,775,900,1,-1
862,623,van,654.5,941.5,1,-1
862,627,van,443,895,1,-1
862,652,van,792.5,997,1,-1
862,656,van,2144,695.5,2,-1
862,662,van,787,1054,1,-1
863,449,van,688,997.5,1,-1
863,467,van,1816,697,2,-1
863,549,van,1865,740.5,2,-1
863,561,van,775,900,1,-1
863,623,van,654.5,941.5,1,-1
863,627,van,447.5,894.5,1,-1
863,652,van,792,997.5,1,-1
863,656,van,2141,695.5,2,-1
863,662,van,787,1054,1,-1
864,449,van,688.5,997.5,1,-1
864,467,van,1816,697,2,-1
864,549,van,1865,740.5,2,-1
864,561,van,774.5,900,1,-1
864,623,van,654.5,942,1,-1
864,627,van,452.5,894,1,-1
864,652,van,792.5,997.5,1,-1
864,656,van,2136,695,2,-1
864,662,van,787,1054,1,-1
865,449,van,688.5,997,1,-1
865,467,van,1816,697,2,-1
865,549,van,1864,739,2,-1
865,561,van,774.5,900.5,1,-1
865,623,van,654.5,942,1,-1
865,627,van,457,893.5,1,-1
865,645,van,1850.5,600.5,2,-1
865,652,van,793,997.5,1,-1
865,656,van,2131,694.5,2,-1
865,662,van,787,1054,1,-1
866,449,van,688.5,997,1,-1
866,467,van,1816,697,2,-1
866,549,van,1864,740.5,2,-1
866,561,van,774.5,900.5,1,-1
866,623,van,655,942,1,-1
866,627,van,461,893.5,1,-1
866,645,van,1850.5,600.5,2,-1
866,652,van,793,997.5,1,-1
866,656,van,2126.5,695,2,-1
866,662,van,787,1054,1,-1
867,449,van,688.5,997,1,-1
867,467,van,1816,696.5,2,-1
867,549,van,1863,739.5,2,-1
867,561,van,774.5,900.5,1,-1
867,623,van,655,942,1,-1
867,627,van,463.5,893.5,1,-1
867,652,van,793,997.5,1,-1
867,656,van,2120.5,695,2,-1
867,662,van,788,1054,1,-1
868,449,van,689,996.5,1,-1
868,467,van,1816,696.5,2,-1
868,549,van,1864,740.5,2,-1
868,561,van,774.5,900.5,1,-1
868,623,van,655,942,1,-1
868,627,van,467.5,894,1,-1
868,652,van,792.5,997.5,1,-1
868,656,van,2114.5,696,2,-1
868,662,van,787,1054,1,-1
869,449,van,689,996.5,1,-1
869,467,van,1816.5,696.5,2,-1
869,549,van,1862.5,739,2,-1
869,561,van,774.5,900.5,1,-1
869,623,van,655,942,1,-1
869,627,van,471,894.5,1,-1
869,652,van,792.5,997.5,1,-1
869,656,van,2109.5,696,2,-1
869,662,van,787,1054,1,-1
870,449,van,689,996,1,-1
870,467,van,1816,696.5,2,-1
870,549,van,1862.5,738.5,2,-1
870,561,van,774.5,900.5,1,-1
870,623,van,655,941.5,1,-1
870,627,van,474.5,895,1,-1
870,652,van,792.5,997.5,1,-1
870,656,van,2105,696.5,2,-1
870,662,van,787,1054,1,-1
871,449,van,688.5,996.5,1,-1
871,467,van,1815.5,696.5,2,-1
871,549,van,1862,738,2,-1
871,561,van,774,900,1,-1
871,623,van,655,941,1,-1
871,627,van,478,894.5,1,-1
871,652,van,792.5,997.5,1,-1
871,656,van,2100.5,696.5,2,-1
871,662,van,787,1053.5,1,-1
872,449,van,689,996.5,1,-1
872,467,van,1815.5,696.5,2,-1
872,549,van,1861.5,738,2,-1
872,561,van,774.5,900,1,-1
872,623,van,654.5,941,1,-1
872,627,van,480.5,894.5,1,-1
872,656,van,2096,696,2,-1
872,662,van,787,1053.5,1,-1
873,449,van,688.5,996.5,1,-1
873,467,van,1815.5,696.5,2,-1
873,549,van,1861.5,738,2,-1
873,561,van,774,900,1,-1
873,623,van,654.5,941,1,-1
873,627,van,484,894.5,1,-1
873,656,van,2092.5,696,2,-1
873,662,van,787,1053.5,1,-1
874,449,van,689,997,1,-1
874,467,van,1815.5,696.5,2,-1
874,549,van,1862,738,2,-1
874,561,van,774.5,899,1,-1
874,623,van,655.5,941,1,-1
874,627,van,487.5,895,1,-1
874,656,van,2089.5,697,2,-1
874,662,van,787.5,1053.5,1,-1
875,449,van,689,997,1,-1
875,467,van,1816,696.5,2,-1
875,549,van,1860.5,738.5,2,-1
875,561,van,774.5,899,1,-1
875,623,van,655.5,941,1,-1
875,627,van,490.5,894.5,1,-1
875,656,van,2086,696,2,-1
875,662,van,787,1053.5,1,-1
875,668,van,793,997,1,-1
876,449,van,688.5,997,1,-1
876,467,van,1816,697,2,-1
876,549,van,1860.5,738.5,2,-1
876,561,van,774.5,899,1,-1
876,623,van,655.5,941,1,-1
876,627,van,494,894,1,-1
876,656,van,2082.5,696,2,-1
876,662,van,787,1053.5,1,-1
876,668,van,793,997,1,-1
877,449,van,688.5,997,1,-1
877,467,van,1815.5,697,2,-1
877,549,van,1860,738.5,2,-1
877,561,van,775,899,1,-1
877,623,van,655,941,1,-1
877,627,van,495.5,894,1,-1
877,645,van,1848,600.5,2,-1
877,656,van,2079,697,2,-1
877,662,van,787,1053.5,1,-1
878,449,van,688.5,997,1,-1
878,467,van,1815.5,697,2,-1
878,549,van,1859.5,738.5,2,-1
878,561,van,774.5,899,1,-1
878,623,van,655,941,1,-1
878,627,van,499,895,1,-1
878,645,van,1847.5,600.5,2,-1
878,656,van,2077.5,697,2,-1
878,662,van,787.5,1054,1,-1
879,449,van,689,996.5,1,-1
879,467,van,1815,697,2,-1
879,549,van,1860,738.5,2,-1
879,561,van,774.5,899,1,-1
879,623,van,654.5,941,1,-1
879,627,van,502.5,895.5,1,-1
879,645,van,1847.5,600.5,2,-1
879,656,van,2075,697,2,-1
879,662,van,788,1054.5,1,-1
880,449,van,689,996.5,1,-1
880,467,van,1815,697,2,-1
880,549,van,1859,738.5,2,-1
880,561,van,774.5,899,1,-1
880,623,van,655,941,1,-1
880,627,van,505,896,1,-1
880,645,van,1847.5,602,2,-1
880,656,van,2070.5,696.5,2,-1
880,662,van,788,1054.5,1,-1
881,449,van,689,997,1,-1
881,467,van,1815.5,697,2,-1
881,549,van,1858.5,738.5,2,-1
881,561,van,774.5,899,1,-1
881,623,van,655,941,1,-1
881,627,van,509.5,895,1,-1
881,645,van,1847,602.5,2,-1
881,656,van,2067.5,696,2,-1
881,662,van,788,1054.5,1,-1
882,449,van,688.5,997,1,-1
882,467,van,1815.5,697,2,-1
882,549,van,1858,738.5,2,-1
882,561,van,774.5,899,1,-1
882,623,van,655,941,1,-1
882,627,van,511.5,895,1,-1
882,645,van,1846,602.5,2,-1
882,656,van,2064.5,696.5,2,-1
883,449,van,688.5,997,1,-1
883,467,van,1816,697,2,-1
883,549,van,1858,738.5,2,-1
883,561,van,774.5,899,1,-1
883,623,van,654.5,941,1,-1
883,627,van,515.5,895,1,-1
883,645,van,1845,603.5,2,-1
883,656,van,2061.5,695.5,2,-1
884,449,van,688,997,1,-1
884,467,van,1815.5,697,2,-1
884,549,van,1857.5,739,2,-1
884,561,van,775,899,1,-1
884,623,van,654.5,941,1,-1
884,627,van,519.5,894.5,1,-1
884,645,van,1844,602.5,2,-1
884,656,van,2059,695,2,-1
885,449,van,688,997,1,-1
885,467,van,1815.5,697,2,-1
885,549,van,1857,739,2,-1
885,561,van,775,899,1,-1
885,623,van,654,941,1,-1
885,627,van,523,895,1,-1
885,645,van,1843,602.5,2,-1
885,656,van,2055,694.5,2,-1
886,449,van,688,997,1,-1
886,467,van,1815.5,697,2,-1
886,549,van,1856.5,739,2,-1
886,561,van,775,899,1,-1
886,623,van,654.5,942,1,-1
886,627,van,526,894,1,-1
886,645,van,1843,602.5,2,-1
886,656,van,2050.5,695,2,-1
887,449,van,687.5,997,1,-1
887,467,van,1815.5,697,2,-1
887,549,van,1856.5,739,2,-1
887,561,van,774.5,899,1,-1
887,623,van,654.5,942,1,-1
887,627,van,529.5,894.5,1,-1
887,645,van,1842,602.5,2,-1
887,656,van,2047.5,695.5,2,-1
888,449,van,688,997.5,1,-1
888,467,van,1815.5,697.5,2,-1
888,549,van,1857,739,2,-1
888,561,van,774,899,1,-1
888,623,van,654.5,942,1,-1
888,627,van,532.5,895,1,-1
888,645,van,1841.5,603,2,-1
888,656,van,2043.5,695,2,-1
888,680,van,786,1054.5,1,-1
889,449,van,688,997.5,1,-1
889,467,van,1816,697.5,2,-1
889,549,van,1857.5,739,2,-1
889,561,van,774,899.5,1,-1
889,623,van,654.5,942,1,-1
889,627,van,536,895,1,-1
889,645,van,1841.5,603.5,2,-1
889,656,van,2038,694.5,2,-1
889,680,van,786.5,1054.5,1,-1
890,449,van,688.5,997.5,1,-1
890,467,van,1816,697.5,2,-1
890,549,van,1857.5,739,2,-1
890,561,van,774.5,899.5,1,-1
890,623,van,654.5,942,1,-1
890,627,van,539,894.5,1,-1
890,645,van,1841.5,603.5,2,-1
890,656,van,2035.5,694,2,-1
890,680,van,785.5,1054.5,1,-1
891,449,van,688.5,997.5,1,-1
891,467,van,1815.5,697,2,-1
891,549,van,1857.5,739,2,-1
891,561,van,774.5,899,1,-1
891,623,van,655,942,1,-1
891,627,van,542,895.5,1,-1
891,645,van,1841,603.5,2,-1
891,656,van,2032,694,2,-1
892,449,van,688.5,997,1,-1
892,467,van,1815.5,697,2,-1
892,549,van,1857.5,739,2,-1
892,561,van,774.5,899,1,-1
892,623,van,655,941.5,1,-1
892,627,van,544,895.5,1,-1
892,645,van,1840.5,604,2,-1
892,656,van,2028,694.5,2,-1
893,449,van,688.5,997,1,-1
893,467,van,1816,697,2,-1
893,549,van,1858,739,2,-1
893,561,van,774.5,899,1,-1
893,623,van,655,941.5,1,-1
893,627,van,546,896,1,-1
893,645,van,1840.5,604.5,2,-1
893,656,van,2026,695,2,-1
894,449,van,688.5,997,1,-1
894,467,van,1816,696.5,2,-1
894,549,van,1858,739,2,-1
894,561,van,774.5,899,1,-1
894,623,van,655,941.5,1,-1
894,627,van,548.5,896,1,-1
894,645,van,1840,604.5,2,-1
894,656,van,2025,694.5,2,-1
895,449,van,688.5,997,1,-1
895,467,van,1815.5,696.5,2,-1
895,549,van,1857.5,739,2,-1
895,561,van,774.5,899,1,-1
895,623,van,655,941.5,1,-1
895,627,van,551,895.5,1,-1
895,656,van,2023,694.5,2,-1
896,449,van,688,997.5,1,-1
896,467,van,1815.5,696.5,2,-1
896,549,van,1857.5,739,2,-1
896,561,van,774.5,899,1,-1
896,623,van,655,942,1,-1
896,627,van,553.5,895.5,1,-1
896,656,van,2021.5,694,2,-1
896,688,van,787,1054,1,-1
897,449,van,688,996.5,1,-1
897,467,van,1816,696.5,2,-1
897,549,van,1857.5,739,2,-1
897,561,van,774,899,1,-1
897,623,van,655,942,1,-1
897,627,van,558.5,896,1,-1
897,656,van,2019.5,695,2,-1
897,688,van,787,1054,1,-1
898,449,van,688.5,996.5,1,-1
898,467,van,1816,696.5,2,-1
898,549,van,1857.5,739,2,-1
898,561,van,774,899.5,1,-1
898,623,van,655,941.5,1,-1
898,627,van,561.5,896.5,1,-1
898,656,van,2018,694.5,2,-1
899,449,van,688,996,1,-1
899,467,van,1815.5,696.5,2,-1
899,549,van,1857.5,739,2,-1
899,561,van,774.5,899.5,1,-1
899,623,van,655,941.5,1,-1
899,627,van,562.5,897,1,-1
899,656,van,2015,694.5,2,-1
899,692,van,793,997,1,-1
900,449,van,688.5,996,1,-1
900,467,van,1815.5,696.5,2,-1
900,549,van,1857.5,739,2,-1
900,561,van,774.5,899.5,1,-1
900,623,van,655,941.5,1,-1
900,627,van,565,896.5,1,-1
900,656,van,2014,694.5,2,-1
900,692,van,793.5,996.5,1,-1
900,693,van,787.5,1053,1,-1
901,449,van,688,996,1,-1
901,467,van,1815.5,696.5,2,-1
901,549,van,1857.5,739,2,-1
901,561,van,774,899.5,1,-1
901,623,van,654.5,942,1,-1
901,627,van,567.5,896.5,1,-1
901,656,van,2011.5,694.5,2,-1
901,692,van,794,996.5,1,-1
901,693,van,787,1053,1,-1
902,449,van,688,996,1,-1
902,467,van,1816,696.5,2,-1
902,549,van,1858.5,739.5,2,-1
902,561,van,774,899.5,1,-1
902,623,van,654,941,1,-1
902,627,van,571,896,1,-1
902,656,van,2009,694,2,-1
902,692,van,794.5,996.5,1,-1
902,693,van,787,1053,1,-1
902,695,van,1840.5,602.5,2,-1
903,449,van,688,996,1,-1
903,467,van,1816.5,696.5,2,-1
903,549,van,1858.5,739.5,2,-1
903,561,van,774,899.5,1,-1
903,623,van,653.5,940.5,1,-1
903,627,van,574.5,894.5,1,-1
903,656,van,2007,694.5,2,-1
903,692,van,794,997,1,-1
903,693,van,787,1053,1,-1
903,695,van,1840.5,602,2,-1
904,449,van,688,995.5,1,-1
904,467,van,1816,696.5,2,-1
904,549,van,1859,739,2,-1
904,561,van,774,899.5,1,-1
904,623,van,653.5,941,1,-1
904,627,van,577.5,894.5,1,-1
904,656,van,2006,694.5,2,-1
904,692,van,794,997,1,-1
904,693,van,786.5,1053.5,1,-1
904,695,van,1840,602,2,-1
905,449,van,688,996,1,-1
905,467,van,1815.5,696.5,2,-1
905,549,van,1859,739,2,-1
905,561,van,774,899.5,1,-1
905,623,van,653.5,940.5,1,-1
905,627,van,579.5,895,1,-1
905,656,van,2002.5,695.5,2,-1
905,692,van,793.5,997.5,1,-1
905,693,van,787,1053.5,1,-1
905,695,van,1839.5,602,2,-1
906,449,van,688,996,1,-1
906,467,van,1815.5,696.5,2,-1
906,549,van,1859,739,2,-1
906,561,van,774.5,899.5,1,-1
906,623,van,653.5,940,1,-1
906,627,van,582,895,1,-1
906,656,van,2000.5,694.5,2,-1
906,692,van,794,997.5,1,-1
906,693,van,786.5,1053,1,-1
